Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Status,Delivery,Invoice,Billing Status,Amount
3/3/2005,FunGiftIdeas.com,Vintage Cars,27,SO-ae4655e3,PL-0a7e8bff,PO-be2abce1,TRUE,Shipped,In Transit,INV-1f104775,Paid,2700
3/30/2005,Reims Collectables,Vintage Cars,49,SO-49a85841,PL-f5d39856,PO-5e463bf8,TRUE,Shipped,In Transit,INV-7af36221,Paid,1796.34
4/3/2005,Tekni Collectables Inc.,Vintage Cars,56,SO-e5cb3c6b,PL-cddb4d8a,PO-ba8ffec6,FALSE,On Hold,Not in Transit,INV-8c9010b3,Unpaid,1979.6
5/10/2005,L'ordine Souveniers,Vintage Cars,37,SO-1b3d5724,PL-34ff0080,PO-e0dd768c,TRUE,Shipped,In Transit,INV-ec686b9c,Paid,1921.41
1/31/2003,Euro Shopping Channel,Trucks and Buses,33,SO-9b3b3fb8,PL-624f9030,PO-05f712ec,TRUE,Shipped,In Transit,INV-cfbc407d,Paid,3300
4/4/2003,Classic Legends Inc.,Trucks and Buses,27,SO-1eead159,PL-745d422b,PO-6efa686f,TRUE,Shipped,In Transit,INV-c14e3afd,Paid,2700
6/3/2003,Muscle Machine Inc,Trucks and Buses,46,SO-26b11567,PL-891fceef,PO-4b13764d,TRUE,Shipped,In Transit,INV-cee12f05,Paid,4600
8/1/2003,Suominen Souveniers,Trucks and Buses,44,SO-23967795,PL-bea87c6a,PO-da14e3e2,TRUE,Shipped,In Transit,INV-a9d4cd5d,Paid,4400
9/21/2003,"Oulu Toy Supplies, Inc.",Trucks and Buses,26,SO-609c73bd,PL-0280771d,PO-7394a3f8,TRUE,Shipped,In Transit,INV-b305c461,Paid,2600
10/22/2003,"Dragon Souveniers, Ltd.",Trucks and Buses,48,SO-cc0caf0e,PL-2216072e,PO-91f813da,TRUE,Shipped,In Transit,INV-99dff5a0,Paid,4556.16
11/6/2003,L'ordine Souveniers,Trucks and Buses,23,SO-b1c199e5,PL-df11efaa,PO-8352cf43,TRUE,Shipped,In Transit,INV-9cdccbb8,Paid,2300
11/14/2003,"Iberia Gift Imports, Corp.",Trucks and Buses,45,SO-135e89d2,PL-952166f6,PO-44aa852c,TRUE,Shipped,In Transit,INV-062b4293,Paid,4500
11/25/2003,Mini Classics,Trucks and Buses,49,SO-627a5ffe,PL-9d60bdd3,PO-17ca0141,TRUE,Shipped,In Transit,INV-d2515322,Paid,4900
12/9/2003,Diecast Collectables,Trucks and Buses,28,SO-210f7aab,PL-ad70f87f,PO-9f794b5f,TRUE,Shipped,In Transit,INV-9d884fc6,Paid,2657.76
2/12/2004,"Clover Collections, Co.",Trucks and Buses,37,SO-83ae137c,PL-91e522ba,PO-b28b8a73,TRUE,Shipped,In Transit,INV-071478c5,Paid,3700
3/15/2004,"Blauer See Auto, Co.",Trucks and Buses,34,SO-973e24a0,PL-2cfc4dc9,PO-0ee931a9,TRUE,Shipped,In Transit,INV-85f6473e,Paid,3400
5/5/2004,Euro Shopping Channel,Trucks and Buses,22,SO-5a696eaa,PL-cc29e978,PO-05205e2d,TRUE,Shipped,In Transit,INV-fc73825b,Paid,2200
6/15/2004,Handji Gifts& Co,Trucks and Buses,29,SO-19abbc58,PL-d8b27f7f,PO-9dc91dc0,TRUE,Shipped,In Transit,INV-74061fc4,Paid,2900
7/20/2004,Mini Gifts Distributors Ltd.,Trucks and Buses,34,SO-6bcd9e19,PL-955ada92,PO-f88c6dc2,TRUE,Shipped,In Transit,INV-fcee3641,Paid,3345.26
8/20/2004,Mini Gifts Distributors Ltd.,Trucks and Buses,38,SO-12ebde5d,PL-361eec2a,PO-84b93481,TRUE,Shipped,In Transit,INV-68f8e582,Paid,3800
9/8/2004,Land of Toys Inc.,Trucks and Buses,41,SO-f192ab76,PL-3a377950,PO-4c4cfd32,TRUE,Shipped,In Transit,INV-bb24f6da,Paid,4100
10/13/2004,Marta's Replicas Co.,Trucks and Buses,42,SO-d83f0bbf,PL-15c0ecf5,PO-40bee285,TRUE,Shipped,In Transit,INV-6e0d7eec,Paid,4200
10/22/2004,Heintze Collectables,Trucks and Buses,28,SO-26f0b795,PL-dff6ebc7,PO-aab31f7e,TRUE,Shipped,In Transit,INV-1d4560b5,Paid,2800
11/5/2004,Baane Mini Imports,Trucks and Buses,38,SO-8b59302e,PL-9688a526,PO-47dc7ded,TRUE,Shipped,In Transit,INV-a440f1b6,Paid,3800
11/20/2004,"La Corne D'abondance, Co.",Trucks and Buses,23,SO-67b447c7,PL-b12a0053,PO-489b6af6,TRUE,Shipped,In Transit,INV-fca0b0a6,Paid,2300
12/2/2004,Euro Shopping Channel,Trucks and Buses,31,SO-47702311,PL-10439fed,PO-557a8bc3,TRUE,Shipped,In Transit,INV-6efe57d3,Paid,2213.4
12/15/2004,Reims Collectables,Trucks and Buses,46,SO-d3d4c973,PL-77212ac2,PO-fc431f57,TRUE,Shipped,In Transit,INV-7ba17437,Paid,4600
1/23/2005,Mini Gifts Distributors Ltd.,Trucks and Buses,48,SO-a1d98555,PL-c436e222,PO-af3a5775,TRUE,Shipped,In Transit,INV-65f5d153,Paid,2714.4
2/22/2005,Euro Shopping Channel,Trucks and Buses,29,SO-16aa5efa,PL-2b2d894f,PO-52f14724,TRUE,Shipped,In Transit,INV-f4869601,Paid,2900
3/17/2005,Lyon Souveniers,Trucks and Buses,46,SO-287ebf3a,PL-eac798c1,PO-146fd2ee,TRUE,Shipped,In Transit,INV-c4df6565,Paid,4600
5/3/2005,Euro Shopping Channel,Trucks and Buses,26,SO-368c67a3,PL-7c7c27de,PO-31889549,TRUE,Shipped,In Transit,INV-baffc559,Paid,2600
5/31/2005,La Rochelle Gifts,Trucks and Buses,18,SO-56b617ec,PL-f55af680,PO-eeba8ea3,TRUE,In Process,Not in Transit,INV-51197c7a,Unpaid,1800
1/31/2003,Euro Shopping Channel,Trains,32,SO-8155c951,PL-ea966846,PO-fc3118fb,TRUE,Shipped,In Transit,INV-3eb44870,Paid,1705.92
4/16/2003,"Dragon Souveniers, Ltd.",Trains,21,SO-168dec23,PL-99d95bb5,PO-b664d19f,TRUE,Shipped,In Transit,INV-e6ed6238,Paid,1033.41
6/3/2003,Muscle Machine Inc,Trains,46,SO-4a04182e,PL-8249924d,PO-bfcf64c2,TRUE,Shipped,In Transit,INV-0ec07171,Paid,3179.52
8/8/2003,Mini Gifts Distributors Ltd.,Trains,42,SO-4ccc150c,PL-4a2d4bfa,PO-0f32d1dd,TRUE,Shipped,In Transit,INV-e34530ee,Paid,2091.18
9/28/2003,Euro Shopping Channel,Trains,31,SO-47491fef,PL-bb52a4a3,PO-1ceaed2e,TRUE,Shipped,In Transit,INV-e8dbb2f8,Paid,1779.71
10/22/2003,"Dragon Souveniers, Ltd.",Trains,38,SO-dd840243,PL-103378aa,PO-98ffc7f6,TRUE,Shipped,In Transit,INV-ad66f96a,Paid,2537.64
11/6/2003,L'ordine Souveniers,Trains,38,SO-3960f8bc,PL-9ebf0407,PO-bbc065c9,TRUE,Shipped,In Transit,INV-4cee81d1,Paid,2448.72
11/14/2003,Mini Creations Ltd.,Trains,20,SO-3ddb0a67,PL-244b6955,PO-dac2a3c5,TRUE,Shipped,In Transit,INV-3ece3221,Paid,972.4
11/26/2003,Super Scale Inc.,Trains,46,SO-d6701c96,PL-c26b4c87,PO-bfdd884c,TRUE,Shipped,In Transit,INV-8f08fbd7,Paid,2856.14
1/2/2004,"Saveley & Henriot, Co.",Trains,30,SO-c7eddef4,PL-cd3ccf20,PO-04e75274,TRUE,Shipped,In Transit,INV-965c5e2b,Paid,1968.3
2/12/2004,"Clover Collections, Co.",Trains,30,SO-61efdaae,PL-431ce21c,PO-dbf55e4e,TRUE,Shipped,In Transit,INV-9847e3ff,Paid,2056.2
3/15/2004,"Blauer See Auto, Co.",Trains,43,SO-1e91f0c8,PL-bb596b88,PO-f0f3e8ff,TRUE,Shipped,In Transit,INV-e083d41d,Paid,2242.02
5/5/2004,Suominen Souveniers,Trains,49,SO-3bf56b4f,PL-5f94543d,PO-042118f6,TRUE,Shipped,In Transit,INV-a62be068,Paid,3128.65
7/20/2004,Diecast Classics Inc.,Trains,43,SO-5f4be847,PL-3f475ecb,PO-64785bee,TRUE,Shipped,In Transit,INV-20e7e2ef,Paid,2443.26
8/20/2004,Mini Gifts Distributors Ltd.,Trains,37,SO-2751baf0,PL-fb0907eb,PO-48494475,TRUE,Shipped,In Transit,INV-ca98ca51,Paid,2470.86
9/8/2004,Land of Toys Inc.,Trains,35,SO-f05291f5,PL-e8c76931,PO-15a48aa8,TRUE,Shipped,In Transit,INV-3c413b13,Paid,1927.45
10/14/2004,"AV Stores, Co.",Trains,34,SO-c8737890,PL-b8c615e2,PO-bcff5bd6,TRUE,Shipped,In Transit,INV-4c4ef8ae,Paid,2051.56
10/22/2004,Heintze Collectables,Trains,38,SO-24693224,PL-20ca2658,PO-156840b3,TRUE,Shipped,In Transit,INV-71718d8c,Paid,2337.38
11/5/2004,Baane Mini Imports,Trains,44,SO-c2f02945,PL-8e71613f,PO-5fda497a,TRUE,Shipped,In Transit,INV-f82094a1,Paid,4400
11/21/2004,Classic Legends Inc.,Trains,21,SO-ac84af71,PL-fb1d6623,PO-2235432d,TRUE,Shipped,In Transit,INV-b0696d20,Paid,2100
12/2/2004,Euro Shopping Channel,Trains,44,SO-df674086,PL-29f2488f,PO-318cbf05,TRUE,Shipped,In Transit,INV-b764a8c8,Paid,4400
12/15/2004,Reims Collectables,Trains,25,SO-e4b5d082,PL-6f046a94,PO-5e70e71a,TRUE,Shipped,In Transit,INV-a4718064,Paid,1623.25
1/26/2005,"Tokyo Collectables, Ltd",Trains,24,SO-592296cc,PL-ee006fa3,PO-ce99dfb7,TRUE,Shipped,In Transit,INV-de9d4a66,Paid,1405.92
2/22/2005,Euro Shopping Channel,Trains,38,SO-40b3441b,PL-7649603d,PO-d2563f14,TRUE,Shipped,In Transit,INV-d4f79d75,Paid,2282.28
3/17/2005,Lyon Souveniers,Trains,45,SO-2d9c88c8,PL-475e0bc0,PO-7adee9a3,TRUE,Shipped,In Transit,INV-402ea6af,Paid,4500
5/5/2005,Gift Depot Inc.,Trains,51,SO-d57a7759,PL-4c7bcd4d,PO-3db1b835,TRUE,Shipped,In Transit,INV-d7674cab,Paid,3256.35
3/3/2003,Cruz & Sons Co.,Motorcycles,34,SO-bcb4f71d,PL-94471841,PO-155d6161,TRUE,Shipped,In Transit,INV-ca7547a3,Paid,2821.66
5/7/2003,Reims Collectables,Motorcycles,44,SO-1f74f12e,PL-8f76f0fb,PO-35329d10,TRUE,Shipped,In Transit,INV-22d7d5f0,Paid,3293.4
7/2/2003,Mini Gifts Distributors Ltd.,Motorcycles,44,SO-3328a84c,PL-2ca684a1,PO-5ed56abe,TRUE,Shipped,In Transit,INV-2307e95a,Paid,4224
8/25/2003,Toys4GrownUps.com,Motorcycles,38,SO-cd055d01,PL-b2a5098b,PO-ee6049de,TRUE,Shipped,In Transit,INV-975a5532,Paid,3091.68
10/10/2003,Corporate Gift Ideas Co.,Motorcycles,31,SO-fad0e4da,PL-920d3c7c,PO-f21da387,TRUE,Shipped,In Transit,INV-e344ae7b,Paid,2219.6
11/4/2003,"Anna's Decorations, Ltd",Motorcycles,48,SO-3850095b,PL-03edd875,PO-81c8e135,TRUE,Shipped,In Transit,INV-a36d7cdc,Paid,3866.4
11/11/2003,Daedalus Designs Imports,Motorcycles,21,SO-f87f7856,PL-8a20f08f,PO-d7aecdb0,TRUE,Shipped,In Transit,INV-ddbbb2ed,Paid,1964.76
11/19/2003,Euro Shopping Channel,Motorcycles,40,SO-89f8467c,PL-12e700c9,PO-be50f39e,TRUE,Shipped,In Transit,INV-d88c54d4,Paid,2668.8
1/15/2004,Auto Canal Petit,Motorcycles,40,SO-0fd4f1f8,PL-1726451f,PO-4729c909,TRUE,Shipped,In Transit,INV-54c18179,Paid,3222
2/21/2004,Daedalus Designs Imports,Motorcycles,50,SO-a9a8248e,PL-380c94fa,PO-968af7f8,TRUE,Shipped,In Transit,INV-3535a0c6,Paid,3864.5
4/5/2004,Vitachrome Inc.,Motorcycles,20,SO-72d09597,PL-7edce18a,PO-09310c05,TRUE,Shipped,In Transit,INV-5278d3f9,Paid,1366.8
5/26/2004,Auto Canal Petit,Motorcycles,48,SO-78027531,PL-5521f3b9,PO-7087662e,TRUE,Shipped,In Transit,INV-d02fa7ab,Paid,3475.68
6/30/2004,Gifts4AllAges.com,Motorcycles,47,SO-74c5fc77,PL-a38f5a87,PO-c9c80280,TRUE,Shipped,In Transit,INV-bf766672,Paid,4206.5
8/2/2004,Online Mini Collectables,Motorcycles,21,SO-76900a61,PL-0cf8bacd,PO-b46da5cd,TRUE,Shipped,In Transit,INV-ea133859,Paid,1486.38
8/27/2004,Marta's Replicas Co.,Motorcycles,39,SO-e3b215d7,PL-bf364dd2,PO-a97a7998,TRUE,Shipped,In Transit,INV-d605cc67,Paid,3077.88
9/30/2004,"Toys of Finland, Co.",Motorcycles,44,SO-b161b31c,PL-1e17961f,PO-aae20148,TRUE,Shipped,In Transit,INV-2c91510e,Paid,3544.2
10/15/2004,Baane Mini Imports,Motorcycles,28,SO-b17bd0b8,PL-d2168a3d,PO-9678ec40,TRUE,Shipped,In Transit,INV-2309b6de,Paid,2483.04
11/3/2004,Microscale Inc.,Motorcycles,45,SO-3dcbe71b,PL-371c57cc,PO-5eaf0b5f,TRUE,Shipped,In Transit,INV-0bbfa277,Paid,3478.05
11/17/2004,Motor Mint Distributors Inc.,Motorcycles,20,SO-7ceeefb5,PL-14ae9185,PO-5dcaf714,TRUE,Shipped,In Transit,INV-6608d025,Paid,2000
11/24/2004,Salzburg Collectables,Motorcycles,38,SO-118388a2,PL-1f5aaee5,PO-3d19a21e,TRUE,Shipped,In Transit,INV-eb5c334e,Paid,3800
12/9/2004,Lyon Souveniers,Motorcycles,26,SO-de44f23b,PL-8d43fba7,PO-6820eca6,TRUE,Shipped,In Transit,INV-d14aa65c,Paid,2600
1/7/2005,Mini Creations Ltd.,Motorcycles,44,SO-169dd70f,PL-3d07c561,PO-85593780,TRUE,Shipped,In Transit,INV-5c47c39a,Paid,4400
2/3/2005,La Rochelle Gifts,Motorcycles,49,SO-4c4768fe,PL-5c58947e,PO-84fa04b6,TRUE,Shipped,In Transit,INV-62620496,Paid,4900
3/4/2005,Mini Gifts Distributors Ltd.,Motorcycles,22,SO-60c17b2e,PL-1c995cc4,PO-7da2b427,TRUE,Shipped,In Transit,INV-0715811b,Paid,2200
4/8/2005,"UK Collectables, Ltd.",Motorcycles,31,SO-79876762,PL-9edda034,PO-5e30ccc3,TRUE,Shipped,In Transit,INV-0c1af3ac,Paid,2118.54
2/11/2003,Danish Wholesale Imports,Ships,41,SO-276b8c39,PL-6dc0036a,PO-74476758,TRUE,Shipped,In Transit,INV-a9f3f1bd,Paid,2897.47
4/28/2003,Salzburg Collectables,Ships,25,SO-ad991e99,PL-cbe86b98,PO-90085cc3,TRUE,Shipped,In Transit,INV-0ed122c2,Paid,1916.75
6/12/2003,"Stylish Desk Decors, Co.",Ships,31,SO-c6cb55f5,PL-cd744951,PO-51d04a9e,TRUE,Shipped,In Transit,INV-0b479a00,Paid,1860
8/8/2003,Mini Gifts Distributors Ltd.,Ships,41,SO-9b755786,PL-370ef250,PO-7d6bc417,TRUE,Shipped,In Transit,INV-7c2d243b,Paid,2624
9/28/2003,Euro Shopping Channel,Ships,43,SO-ce629d8d,PL-192099c4,PO-ba06afbe,TRUE,Shipped,In Transit,INV-c5e3fbff,Paid,2780.81
10/23/2003,Scandinavian Gift Ideas,Ships,43,SO-83f8c955,PL-35d5f38f,PO-f5a5b7d9,TRUE,Cancelled,Not in Transit,INV-9582e5d9,Unpaid,3239.62
11/7/2003,CAF Imports,Ships,24,SO-c2d9cd03,PL-a9c594bc,PO-6f2b44da,TRUE,Shipped,In Transit,INV-77ba95fe,Paid,1824
11/14/2003,Mini Creations Ltd.,Ships,21,SO-3c509248,PL-24a32ff0,PO-6384f798,TRUE,Shipped,In Transit,INV-1e97282f,Paid,1134
11/26/2003,Enaco Distributors,Ships,23,SO-071aebb8,PL-c2d8db65,PO-40edbfdb,TRUE,Shipped,In Transit,INV-eecb44f3,Paid,1487.41
1/2/2004,"Saveley & Henriot, Co.",Ships,38,SO-46e4dc70,PL-df0ea97e,PO-844fa6a3,TRUE,Shipped,In Transit,INV-66c699b6,Paid,2837.46
2/19/2004,Collectable Mini Designs Co.,Ships,31,SO-08e335e9,PL-400a9d07,PO-eeb391f2,TRUE,Shipped,In Transit,INV-3fcaece0,Paid,1942.77
3/29/2004,Tekni Collectables Inc.,Ships,36,SO-e89c65bb,PL-4c9f382f,PO-c962546d,TRUE,Shipped,In Transit,INV-dc0e71c5,Paid,2544.12
5/7/2004,Land of Toys Inc.,Ships,36,SO-8ebc1cdb,PL-31ce50cc,PO-c59eed65,TRUE,Cancelled,Not in Transit,INV-8b1cff20,Unpaid,2568.24
6/17/2004,Quebec Home Shopping Network,Ships,34,SO-14930615,PL-d09c3da6,PO-619ea47a,TRUE,Shipped,In Transit,INV-f47c0701,Paid,2108
7/21/2004,Petit Auto,Ships,21,SO-d6075a04,PL-16a6dffd,PO-180b607e,TRUE,Shipped,In Transit,INV-d57c821c,Paid,1372.14
8/20/2004,"Royal Canadian Collectables, Ltd.",Ships,45,SO-66959f52,PL-457bf26c,PO-8a97e64d,TRUE,Shipped,In Transit,INV-9a4bf1b9,Paid,3540.15
9/10/2004,Gifts4AllAges.com,Ships,26,SO-6b9df92a,PL-ad7d9337,PO-814e39c2,TRUE,Shipped,In Transit,INV-589bef83,Paid,1958.84
10/14/2004,"AV Stores, Co.",Ships,50,SO-1ab6ee9a,PL-eb756ade,PO-f38deda4,TRUE,Shipped,In Transit,INV-20fd9c8d,Paid,2700
10/29/2004,La Rochelle Gifts,Ships,41,SO-93ef04ce,PL-4f651e2a,PO-29c7fe48,TRUE,Shipped,In Transit,INV-8af3ae6e,Paid,2542
11/9/2004,"Volvo Model Replicas, Co",Ships,39,SO-1ad48ad5,PL-15887f31,PO-1edfa16a,TRUE,Shipped,In Transit,INV-b778a816,Paid,2340
11/23/2004,"Tokyo Collectables, Ltd",Ships,22,SO-035e62e9,PL-7450a0f9,PO-f3917dd3,TRUE,Shipped,In Transit,INV-fab470f4,Paid,2200
12/2/2004,Euro Shopping Channel,Ships,46,SO-8a3dd990,PL-6b1eff29,PO-5999c4db,TRUE,Shipped,In Transit,INV-44531e99,Paid,3526.82
1/31/2005,"Oulu Toy Supplies, Inc.",Ships,44,SO-4248a9e8,PL-94e133be,PO-3a840ba1,TRUE,Shipped,In Transit,INV-6aae3c7f,Paid,4400
2/28/2005,Mini Gifts Distributors Ltd.,Ships,25,SO-8c267989,PL-e0049a89,PO-89881575,TRUE,Shipped,In Transit,INV-66ab6261,Paid,1933.5
3/23/2005,Mini Gifts Distributors Ltd.,Ships,39,SO-be36854d,PL-e84f778a,PO-db2c63b8,TRUE,Shipped,In Transit,INV-993826c2,Paid,2600.13
5/6/2005,Gifts4AllAges.com,Ships,37,SO-9e9f7f90,PL-4daff06e,PO-09cf0e7c,FALSE,On Hold,Not in Transit,INV-cd4908c5,Unpaid,2639.58
2/17/2003,Rovelli Gifts,Planes,31,SO-f3c82c38,PL-5d682ca4,PO-bf276110,TRUE,Shipped,In Transit,INV-fae886c8,Paid,3100
4/29/2003,"Australian Collectors, Co.",Planes,47,SO-2de397aa,PL-24889985,PO-a76411cf,TRUE,Shipped,In Transit,INV-d9f90db9,Paid,3863.87
6/27/2003,Euro Shopping Channel,Planes,24,SO-defe6f00,PL-ddcc72a7,PO-fcfd7a3f,TRUE,Shipped,In Transit,INV-1e0258d2,Paid,1863.36
8/10/2003,Mini Creations Ltd.,Planes,36,SO-69d5b32d,PL-9d19b104,PO-6c66a30c,TRUE,Shipped,In Transit,INV-cbf290b0,Paid,3600
10/8/2003,Euro Shopping Channel,Planes,48,SO-a1c7acc9,PL-433d3d44,PO-f955400a,TRUE,Shipped,In Transit,INV-87a22340,Paid,4800
10/28/2003,Technics Stores Inc.,Planes,28,SO-8fbd929c,PL-2dbf06a2,PO-7507eaf4,TRUE,Shipped,In Transit,INV-6a629e57,Paid,2762.2
12/1/2003,West Coast Collectables Co.,Planes,48,SO-8c732367,PL-e5f64f77,PO-e7a4b22d,TRUE,Shipped,In Transit,INV-eaa76d08,Paid,3989.76
1/12/2004,Osaka Souveniers Co.,Planes,21,SO-86723f4f,PL-20931814,PO-a03f5e6b,TRUE,Shipped,In Transit,INV-c1b498d0,Paid,1649.55
2/20/2004,"Australian Collectors, Co.",Planes,25,SO-f94eda42,PL-072831b7,PO-e7974504,TRUE,Shipped,In Transit,INV-b30c0b5c,Paid,2500
4/2/2004,"Royal Canadian Collectables, Ltd.",Planes,25,SO-9cab8d09,PL-8203331e,PO-07641e49,TRUE,Shipped,In Transit,INV-9de65421,Paid,2500
5/11/2004,The Sharp Gifts Warehouse,Planes,31,SO-7a4cd41f,PL-af8df8c5,PO-a6eb172d,TRUE,Shipped,In Transit,INV-e8a64b3f,Paid,2831.54
6/24/2004,Euro Shopping Channel,Planes,40,SO-c7fc766b,PL-1ba2869b,PO-01e24f84,TRUE,Cancelled,Not in Transit,INV-10294ab8,Unpaid,3361.2
7/23/2004,La Rochelle Gifts,Planes,32,SO-abc34f46,PL-0910cef9,PO-b6cfa375,TRUE,Shipped,In Transit,INV-f5653c4b,Paid,2864.32
8/21/2004,"Norway Gifts By Mail, Co.",Planes,24,SO-14101ff4,PL-26c3053d,PO-c804cbc4,TRUE,Shipped,In Transit,INV-f82616c2,Paid,1994.88
9/15/2004,"Bavarian Collectables Imports, Co.",Planes,42,SO-6f702dd9,PL-f487cd25,PO-7aec0811,TRUE,Shipped,In Transit,INV-f0b9867d,Paid,4200
10/15/2004,Mini Classics,Planes,21,SO-8cb38f11,PL-c54f1211,PO-6b42d520,TRUE,Shipped,In Transit,INV-1ec021c1,Paid,2100
11/1/2004,giftsbymail.co.uk,Planes,34,SO-2f66e2c8,PL-80e5fc87,PO-36e010cc,TRUE,Shipped,In Transit,INV-9aa1c2ee,Paid,2795.14
11/12/2004,Rovelli Gifts,Planes,27,SO-c4de3299,PL-895535ff,PO-bb975ec3,TRUE,Shipped,In Transit,INV-5947f825,Paid,2700
11/24/2004,Enaco Distributors,Planes,30,SO-278b3857,PL-3ccee586,PO-56fd9de8,TRUE,Shipped,In Transit,INV-16f09c76,Paid,2658
12/4/2004,Gift Ideas Corp.,Planes,39,SO-d3b2792b,PL-e15a6fa7,PO-b3c9ccae,TRUE,Shipped,In Transit,INV-0788afdd,Paid,3900
12/17/2004,Souveniers And Things Co.,Planes,20,SO-b92502a3,PL-a2b10816,PO-7a50516b,TRUE,Shipped,In Transit,INV-0d88327c,Paid,1210.8
2/3/2005,La Rochelle Gifts,Planes,37,SO-01ca518f,PL-9fe275b0,PO-4f09e34f,TRUE,Shipped,In Transit,INV-fb344dc9,Paid,3029.19
3/3/2005,FunGiftIdeas.com,Planes,46,SO-e80b66e9,PL-f5385605,PO-7c97fbc9,TRUE,Shipped,In Transit,INV-4274131a,Paid,4600
3/30/2005,Reims Collectables,Planes,47,SO-64480be0,PL-7b1a2e66,PO-2336864a,TRUE,Shipped,In Transit,INV-71e43834,Paid,4121.43
4/3/2005,Tekni Collectables Inc.,Planes,11,SO-11450d23,PL-e21eb708,PO-b8af2712,FALSE,On Hold,Not in Transit,INV-b1583fce,Unpaid,1100
5/10/2005,L'ordine Souveniers,Planes,23,SO-5a6df459,PL-60d19169,PO-1dbb4495,TRUE,Shipped,In Transit,INV-54b74c3b,Paid,2100.82
2/11/2003,Danish Wholesale Imports,Ships,29,SO-2d597d63,PL-836d49d6,PO-9eade5f6,TRUE,Shipped,In Transit,INV-a29d9c97,Paid,2034.35
4/16/2003,"Dragon Souveniers, Ltd.",Ships,38,SO-35aab26a,PL-22cb213d,PO-6222c44c,TRUE,Shipped,In Transit,INV-41d81494,Paid,3027.84
6/6/2003,Euro Shopping Channel,Ships,32,SO-b689988c,PL-b1d66ed4,PO-b243bead,TRUE,Shipped,In Transit,INV-bd5dfb62,Paid,3104
8/8/2003,Mini Gifts Distributors Ltd.,Ships,43,SO-b71ab0f0,PL-fa928464,PO-249538ed,TRUE,Shipped,In Transit,INV-845c2ae0,Paid,3612.43
9/28/2003,Euro Shopping Channel,Ships,31,SO-16d5faf0,PL-3c386e22,PO-0a7ad8d2,TRUE,Shipped,In Transit,INV-9ead9bdb,Paid,2711.88
10/21/2003,FunGiftIdeas.com,Ships,29,SO-61bf0c0e,PL-36bfabf7,PO-9123cb5f,TRUE,Shipped,In Transit,INV-1cb4eafe,Paid,2900
11/7/2003,CAF Imports,Ships,31,SO-edcdef49,PL-f131ac81,PO-a0cedff1,TRUE,Shipped,In Transit,INV-b9792155,Paid,2738.54
11/14/2003,Mini Creations Ltd.,Ships,30,SO-6870ebf1,PL-dda8a29c,PO-0117c567,TRUE,Shipped,In Transit,INV-22e4ca05,Paid,2832
11/26/2003,Super Scale Inc.,Ships,50,SO-ec1f5bf3,PL-29cb1530,PO-5cb7c2d6,TRUE,Shipped,In Transit,INV-dba9516d,Paid,4720
1/2/2004,"Saveley & Henriot, Co.",Ships,40,SO-cc119f96,PL-c4533987,PO-ee777f54,TRUE,Shipped,In Transit,INV-3100bce2,Paid,3222
2/18/2004,Petit Auto,Ships,23,SO-bedb254c,PL-3b969cf3,PO-3d56e905,TRUE,Shipped,In Transit,INV-9e041216,Paid,2231
3/20/2004,giftsbymail.co.uk,Ships,26,SO-82d79cae,PL-b7238846,PO-8b640866,TRUE,Shipped,In Transit,INV-ffdd80b5,Paid,2296.84
5/7/2004,Land of Toys Inc.,Ships,40,SO-1d83c147,PL-3327c554,PO-373a8cea,TRUE,Cancelled,Not in Transit,INV-71e38a47,Unpaid,4000
7/21/2004,Petit Auto,Ships,21,SO-63ae64f3,PL-984ea76b,PO-0546f020,TRUE,Shipped,In Transit,INV-42d17a4c,Paid,2100
8/20/2004,Mini Gifts Distributors Ltd.,Ships,43,SO-5b5393b6,PL-cf8de7cd,PO-44bed359,TRUE,Shipped,In Transit,INV-c486300b,Paid,3724.23
9/9/2004,Amica Models & Co.,Ships,29,SO-ae5ea38c,PL-6000cb87,PO-65e7d00e,TRUE,Shipped,In Transit,INV-2806cdad,Paid,2084.81
10/14/2004,"AV Stores, Co.",Ships,38,SO-fd0dedbc,PL-f92f267a,PO-20e5f894,TRUE,Shipped,In Transit,INV-4eef87e8,Paid,3488.78
10/22/2004,Heintze Collectables,Ships,23,SO-d5c8133d,PL-76492f55,PO-cb1c980e,TRUE,Shipped,In Transit,INV-0883ed8e,Paid,1753.06
11/10/2004,Danish Wholesale Imports,Ships,20,SO-85e6572b,PL-d1416d7e,PO-7bcc6baf,TRUE,Resolved,Delivered,INV-a6d61ec6,Paid,2000
11/21/2004,Classic Legends Inc.,Ships,36,SO-01002a1e,PL-9a83db5b,PO-01c48b9b,TRUE,Shipped,In Transit,INV-d47965f3,Paid,2530.8
12/2/2004,Euro Shopping Channel,Ships,28,SO-f753b7b0,PL-e8fb279e,PO-2af5a31c,TRUE,Shipped,In Transit,INV-9e9818fb,Paid,2800
1/26/2005,"Tokyo Collectables, Ltd",Ships,44,SO-0e50dd8d,PL-a2abf519,PO-58a68c28,TRUE,Shipped,In Transit,INV-c1a1dffc,Paid,4400
2/23/2005,Corporate Gift Ideas Co.,Ships,49,SO-c10cbfce,PL-0b1df530,PO-d55fa350,TRUE,Shipped,In Transit,INV-3c16b3d3,Paid,4900
